age,sex,sentence
18,female,"#ブラックスミス
#劇団壱劇屋 さん
#壱劇屋 さん
#ビジュアル解禁 ‼︎
#SKE48
#ソーユートコあるよね ？
#まってるにゃん ฅ*•ω•*ฅ💗"
18,female,"すごーーいっ✨
とってもかっこいいっ🤩
メインビジュアルが解禁され
ワクワク増しています❣️
私もかっこよく、魅力的な
お芝居ができるように頑張ります‼️

現在、早割プリセール中で
先着で前の方からお席が
決まるそうなので
お早… https://t.co/GCMRY7lFfP"
18,female,"こんばんわぁ✨

今日は、23時〜23時15分まで
showroom配信をさせて頂きます❣️
良かったら、見にきてくださいね💗
https://t.co/9jko8zmVcU"
18,female,"#東海ラジオ さんの
「SKE48の♡1＋1は2じゃないよ！」
の収録をゆづきさんと
させて頂きましたー🌟
まさかのハプニングが起こりましたが
沢山笑ってとっても楽しかったです😂

放送は、2/28（金）
21:30〜21:40ま… https://t.co/6vHY9gu7ru"
18,female,"こんばんわぁ✨

#生写真撮影 の時に
#オキドキ の衣装を
初めて着させて頂きましたー😆✨
すごく着てみたかったので
嬉しかったなぁ(๑˃̵ᴗ˂̵)💗

今度は、こちらの衣装を着て
パフォーマンス
させて頂きたいです🥺✨… https://t.co/bmO07aHUKY"
18,female,"♡よこにゃん♡ ドムヘッド製作日記-15　 No.63 ー アメブロを更新しました
#SKE48
#ソーユートコあるよね
 https://t.co/rlbAkyYQBu"
18,female,"♡よこにゃん♡  リバイバルデートメール～大須商店街編～6　 No.62 ー アメブロを更新しました
#SKE48
#ソーユートコあるよね
 https://t.co/3W23kKQ4AL"
18,female,"こんばんわぁ✨

今日は、23時30分〜23時45分まで
showroom配信をさせて頂きます❣️
良かったら、見に来てくださいね💗
https://t.co/9jko8zmVcU"
18,female,"#野村実代生誕祭 終わりましたー💚
みよまるの意思を聞いて
私もメラメラと燃え
刺激をもらえた生誕祭でしたぁ😆✨
これからも切磋琢磨しながら
一緒に頑張っていきます❣️

今日も盛り上げて下さったり
遠くからも応援して下さって
本… https://t.co/DzjPEmnOMs"
18,female,"#P4U #CM選抜 速報が第6位でした✨
ピョーーーーー😵❣️
思っていたより
上位の結果に驚いています‼️
#愛戦士 の皆様や支援頂いた皆様
本当にありがとうございます😭💕

本選に向けて温存しつつ
予選通過出来るように
引き… https://t.co/H6hy8I7vER"
18,female,"明日は速報の日ですね❣️

お仕事などで忙しい中
ポチポチして頂き
ありがとうございます😭🙏💗

急に寒くなったので
体調は崩されていないですか😢❓

無理のないように
楽しんで頂けていたら嬉しいです🌼

#P4U
#愛戦士… https://t.co/hblAMxNL9F"
18,female,"♡よこにゃん♡  リバイバルデートメール～大須商店街編～5　 No.61 ー アメブロを更新しました
#SKE48
#ソーユートコあるよね
 https://t.co/QpXpmsXXIE"
18,female,"こんばんわぁ✨

今日は、22時〜22時15分まで
配信させて頂きます❣️
良かったら、見に来てくださいね💗
https://t.co/9jko8zmVcU"
18,female,"こんばんわぁ✨

#静岡エコパアリーナ さんの
コンサートで着させて頂いた
オープニング衣装です🍫🍌💕

とても映える綺麗な黄色で
素敵でしたぁ*ଘ(੭*ˊᵕˋ)੭* ੈ✩‧₊˚✨
#バレンタイン ぽくて
可愛いなぁ💝

#衣装… https://t.co/GHoC3Gwb0K"
18,female,"本日21：54～ #東海テレビ さん
「#SKE48は君と歌いたい」の
放送があります🌼
#鎌田菜月 さんと
あつねちゃんの大切な歌を
一緒に歌わせて頂きました☺️
ぜひ見てくださいね💗

番組Twitterさん：… https://t.co/bfYqxtQAtL"
18,female,"本日より早割プリセールが
スタートしました‼️

先着順で前方のお席が出るそうなので
前の席をご希望の皆様は
お早目にお申し込み下さいね😆💕

ワクワクして早くお稽古に入りたい✨
#ソーユートコあるよね？

#ブラックスミス… https://t.co/ZXZTed3yEu"
18,female,"♡よこにゃん♡ こどもの頃の宝箱  No.60 ー アメブロを更新しました
#SKE48
#ソーユートコあるよね
 https://t.co/58D1oxblNU"
18,female,"こんばんわぁ✨

今日は、23時〜23時15分まで
showroom配信をさせ頂きます❣️
良かったら、見に来てくださいね💗
https://t.co/9jko8zmVcU"
18,female,"こんばんわぁ✨

今日は、21時45分〜22時まで
showroom配信をさせて頂きます❣️
良かったら、見に来てくださいね💗
https://t.co/9jko8zmVcU"
19,female,@0v0u うんてぃやし
19,female,@malice_8901 考えとく🤢
19,female,@hana_10_29 ちょwwwww
19,female,後ろ姿これくしょん🍑 https://t.co/TFxtJuHbe6
19,female,RT @hana87hana1029: はなみゆ👙🍒💖 https://t.co/PzbBiOOTeA
19,female,@maaaami79 @new_eggofficial 風邪ひくなよっ！！
19,female,@npKIHAGwFnjjMck 落ち込まないで🥺✌️💓
19,female,@Misaki_ldh__ いえす🌺💓
19,female,@gsl2l 金髪Asian girl🤣
19,female,@art_hana_love あらたん🌺
19,female,毎日がweekend🏝 https://t.co/eVYxKFKojV
19,female,"RT @hana_10_29: @hana87hana1029 
これ😶がこう🤐w w w https://t.co/6eRo8FjLxp"
19,female,"RT @Ryuna_1104: 華ちゃんのこと知ってまだ1年も経ってないけど、見る度見るたび か""わ""い""〜 ってなるし、これからもずっと推し🌹✨

◌ ͙❁˚@hana87hana1029 ❁⃘*.ﾟ https://t.co/maDrcZz7O8"
19,female,らぶち❣️ https://t.co/J8OpZYJ036
19,female,RT @______shioo: 正義すぎるはなちゃんとみゆみゆは神😭
19,female,@hana_10_29 いいかんじ👑💋
19,female,@xa88_xax 保存してくれてる🥺😢💖
19,female,はなみゆ👙🍒💖 https://t.co/PzbBiOOTeA
19,female,@__a_xx_0630 愛してう🥺🥺🥺
19,female,@90daiki09 ありがとね🥺💋
19,female,@katsumi_coke いつも有難う😢💖
19,female,@qHy0o5CX76DNBnk 寂しいことない（；＿；）まさーしーは華の強いみかた🌺🌺🌺
19,female,@hana_10_29 だいすき😢💖
19,female,懐かしいのまで🥺💖💖💖長年の愛伝わりますわ https://t.co/6lublPzgYt
19,female,"RT @hana_10_29: @hana87hana1029 
今年はコロナの影響で花見があまり出来ないと思うから、華見をたくさんするぞ😈🌸笑
もっといろんな人に華様を知ってもらいたいー！！
心から応援してますー♪♪ https://t.co/2FXD9SxaEU"
19,female,@Fumita1218 居たりして🤣💖
19,female,@Fumita1218 推し推しよろしくね💕
19,female,@choco_moe_late ウェブからも買えるからね😢🥺💖
19,female,@no_1644 ありがとっ🥺💖💖💖
19,female,これめっちゃ嬉しいよ！かなり！！ https://t.co/U8WuJ1oBix
19,female,@merumeru6344 まってウケた🤣😂
19,female,"アウトドアすぎてほぼ家に帰ってないから
電気代とかかからんすぎて管理人さんが生存確認しにくる。優しい"
19,female,@qHy0o5CX76DNBnk さすがまさーしー🥺💖
19,female,@18CROWN_R8888 すこぴっ
19,female,@Bananaaaaasanx うれみー💖💖
19,female,@hana_10_29 はやい😍
19,female,@mashi_bto ばれた？笑
19,female,@qHy0o5CX76DNBnk サプライズ🥺💖💖💖笑
19,female,"おーさかたこ焼きなんでやねんした🐙
#地元で観光客風 https://t.co/RUO4xjTTVy"
19,female,@DehnEVs1mM3uF10 私も大好きですっ🥺💖
19,female,スノボぎゃるってかんじ🤙 https://t.co/o24Pzqnoi2
19,female,@qHy0o5CX76DNBnk おめでとーーー😭💯💯💯
19,female,@___ju_u 華も下手っぴ🤣
19,female,@AcidNonno #名言頂きました
19,female,ゲレンデまじっく卍 https://t.co/wl9wmMmQQ0
19,female,@rina1033 おめです！🥺💖💖💖💖💖
19,female,@___ju_u うれぴ🥺🥺🥺
19,female,"RT @shingo_tyn: 今がゴールじゃないってすごすぎ！
誰も華様超えられなくなる🙄"
19,female,"@katsumi_coke コロナで会える機会が減るけど
なるはやでイベント組めるようにしたいな😭💦💖"
19,female,"今がゴールじゃないんです👣
早く驚かせたい👑 https://t.co/bEha9heOys"
19,female,"RT @kan_kore: 新型コロナウィルス感染の拡大に伴う
KANSAI COLLECTION2020SPING&amp;SUMMER
開催中止に関するお知らせ

下記、URLよりご覧下さいませ。
https://t.co/Q5IRxgNnCt https://t.co/44VX8…"
19,female,"RT @AbemaTIMES: 「かわいすぎる」「2人揃ったら神」ゆきぽよ、華との仲良し2ショットを公開しファン歓喜
https://t.co/Uw2hbAQw2T

#ゆきぽよ"
19,female,@domanix95 あすかちゃんお誕生日おめでとう🥺💖💖💖いい年になりますよーに！！
19,female,るーぎゃー撮影💖 https://t.co/U3amiEpQvJ
19,female,"RT @___ju_u: 最近華んご追えてなかったので華組失格
( @hana87hana1029 ) 好きです https://t.co/isS722Lh9v"
19,female,@moyoyo224 ねもさん！おめでとうおめでとう😍💕
19,female,@reira_k07 いつも有難う🥺💦❤︎
19,female,@reonaluds 照れるんご✊✊✊
19,female,@otoyori20623 愛してゆ🖤
19,female,肌見せの季節🖤 https://t.co/IVhrhGcRmf
19,female,"関コレ開催まで2週間だよ～♪

自由チケットは無料だけど、もう入手してくれたかな？
そのまま会場に来ても入れないから、事前申し込みの上
チケットを発券してから会場に遊びに来てね！！

詳細は関コレホームページをチェックしてね。… https://t.co/Xqov45PT38"
19,female,"賞金かけてインスタ映え鬼ごっこ
のロケ撮影してます🏃‍♀️
鬼は吉本のフースーヤさんです！
ダッシュ卍卍卍"
19,female,@katsumi_coke 嬉しい🥺🥺🥺
19,female,@airik25251 もう愛だわ
19,female,@nama191919 森
19,female,華、って名前 気に入ってる。💄 https://t.co/OTerkl5OEZ
19,female,@sho_ki_dai51 調子乗っちゃう🤣🤣🤣
19,female,@Betty_0227 やしゃしい🥺🥺🥺
19,female,"金パにしたの気づいた？
春先取り おピンクベージュ🌸
ハイトーンってオラついちゃうから好き((え"
19,female,USJコーデ🧸🤎 https://t.co/u0h2EfnjZN
19,female,ばれんたいん🍫🎀ほしい？ https://t.co/HiQrdqgJyL
19,female,@t_r_a_s30 保存して下さってる画像で、昔から見てくれてるのが伝わります...😖✨TGCまで😢❣️有難う御座います頑張れます🥺💖
19,female,@Saku_s6 はなちゃん
19,female,@hn___1313 せんす🥺❤️❤️❤️
19,female,@19WGp68mtGVHM4n つーちゃん💖
19,female,@sh0n_kouya おはにゃん🐼💖
19,female,@domanix95 可愛いいい😢✨✨✨嬉しいです🥺
19,female,@katsumi_coke 華もー🥰🥰🥰
19,female,@qHy0o5CX76DNBnk うざいわけない🤣その気持ちがプレゼントより嬉しいよ🎁！！
19,female,まぶすぃ🌞💫 https://t.co/NTFiZkt26w
19,female,RT @SayuRI_712: まじこの華ちゃんどタイプどストライクすぎて本当に世界一かわいいです！！！🌹💖 @hana87hana1029 https://t.co/97Y0HKAIea
19,female,@sxcxi おめでとうございます🤩🤩🤩
19,female,@emiu0624 ちゃらくね？w
19,female,@emiu0624 華と付き合ってたの内緒にしてるん？
19,female,3/1 関コレきてな🕺🏻#華コレ https://t.co/CNwkIqPLbX
19,female,セトアらくちん💓コンビニstyle🏪わら https://t.co/oRRte76ujO
19,female,"１０万 followerさんきゅーな🤞
#397 https://t.co/LkGw91moOD"
19,female,@npKIHAGwFnjjMck 違うけど嬉しい😆笑
19,female,@domanix95 眉毛🧒🏻
19,female,幸せ...😪🌈 https://t.co/iMioYeOjvE
19,female,@maki28187958 うわぁ😭✨嬉しいです🥺💖💖💖
19,female,@Celia_cumani せんす🤩🤩🤩
19,female,@sho_ki_dai51 華も数字にがて🤣
19,female,@art_hana_love あらたん397🌹
19,female,@katsumi_coke うれ💕💕💕
19,female,@qHy0o5CX76DNBnk 受験お疲れ様😢💖
19,female,スポカジぎゃう☑️☑️☑️ https://t.co/Shg8C0eOUm
19,female,@achachiinyo 嬉しいです🥺😢💕
19,female,"RT @domanix95: 動いてる華ちゃんまじ可愛すぎて怖い🥺🥺
この髪色かわ💕
暗くしてハイライト入れたくなる🥰

@hana87hana1029 https://t.co/TOiIH94XCM"
19,female,🎬 https://t.co/haDc6oN2Mq
19,male,@kaorin03089 いや、怒ってないし
19,male,"@kaorin03089 え？別に離れたいなら離れればいいじゃん？
後悔するのは俺じゃないし
冗談でも本気で捉えるからね"
19,male,RT @Ra_j9n: 木がリア充しとるwww https://t.co/y52uT7NxRQ
19,male,@kaorin03089 ふーん、どうぞご勝手に😑
19,male,@kaorin03089 こっちのセリフな😑
19,male,@kaorin03089 少しイラッとしたけどなwww
19,male,@kaorin03089 勝手に言ってろ
19,male,@kaorin03089 勝ち負けとかしてないし笑
19,male,@kaorin03089 うざっ(-ω-)笑
19,male,"@kaorin03089 宇宙人見たことあんのかよwww
は？宇宙人ちゃうわ〜
人間です。はい笑"
19,male,"@kaorin03089 は？腹立つわー
暇人じゃないし"
19,male,@kaorin03089 書いてねーよw
19,male,@kaorin03089 拗ねてないし
19,male,@kaorin03089 あっそ
19,male,@kaorin03089 まてまてなんでだよ笑
19,male,"@kaorin03089 ハニーじゃなくて？😂😂😂
さすがばかだゎw"
19,male,@kaorin03089 は？太ってねーよwww
19,male,"@kaorin03089 ちょ、笑かせんで😂😂
ぶっ飛ばす＝飛ばない😂"
19,male,"プラス思考ってやっぱり自分らしくていい☺️
マイナスな自分なんて消せばいいだけ✨
あ、そういえばパスポート作らなきゃ(◦ˉ ˘ ˉ◦)
ヨーロッパ早く行きたい！"
19,male,"結婚とかしたらさ色々な人呼びたいよね〜😝

今不安なことなんてなにもないし
辛いことも全てなんでも乗り越えられる☺️
自分の事をよく考えてくれてるし
話しててもなんでも言い合える
お互い言葉が汚くても言い合える
自分の誕生日が過ぎて歳を重ねたら
色々考えも大人になってくる☺️"
19,male,"@rjZYVisUodrktDB 何より大切なのは大切な人さ☺️
ありがとう😊"
19,male,"お金よりも大事なものがある
携帯よりもSNSよりも大事なものがある
それは今のかおりだよ☺️
お金なんていらないし大事かもしれないけど
かおりはこの世でたった一人の女性
携帯よりもSNS捨ててもかおりのことなんて捨てるわけない
俺は真剣に考えた事伝えれてよかったぁ😉"
19,male,@maki_cial え？彼女の事だよ？
19,male,本当にあなたでいいと思った☺️
19,male,@maki_cial 大丈夫！
19,male,@AAqtID3uBqlWBii ありがとう😊
19,male,@syn_shiruku_62 ありがとう😊
19,male,@OdDd609s ありがとう😊
19,male,仕事終わった〜疲れた😝
19,male,@drykk7 わかる〜😝
19,male,世界に一人のシンデレラいい曲すぎる☺️
19,male,@gregreeeen 暇なとき絡んでおいで！笑
19,male,"RT @akito19980928: 恋愛してくてもできない人達いるのに

それを平気で遊ぶやつもいるんだ

情けない人間だな

ばちあたるだけ✋

悪い事してて良い事起きるわけない

人の気持ちがわからない奴には

ずっと相手の気持ちなんてわかるわけない

人の感情ってものを…"
19,male,"@kaorin03089 顔に出てるか？w
おい、ハゲゆーなwww"
19,male,人を好きになるのはいくつ歳をたっても変わらないもんさ☺️
19,male,"恋愛でさ気持ち伝える時さ
好きなら好きって
大好きなら大好きって
愛してるなら愛してるって
相手に伝えなきゃ伝わらない
だけど、口だけの愛情は所詮嘘の塊
嘘もない愛情表現を出す事が大事"
19,male,"まぁ、いいや
明日も仕事頑張らんとなぁ☺️
毎日疲れるー(-ω-)笑
最近体調崩し気味やけど仕事は仕事で行かなきゃね笑
よーし、明日も1日頑張るか〜"
19,male,"最近めっちゃフォロワー減るんやけど笑
ﾁ───(´-ω-｀)───ﾝ"
19,male,"言われてみれば
Little Glee Monstarのだから･ひとりじゃない
俺の曲にピッタリだよね笑
歌詞の通り笑
誰も知らない町にとかさ笑
(´･ω･`;)ﾊｧｰ･･･とため息w"
19,male,@yyyyyyyy000002 休みだよ〜
19,male,"@maki_cial してるしてる笑笑
けど治らん笑"
19,male,@maki_cial 治んないー
19,male,"@maki_cial 違う笑
風邪気味の事でだよ😞"
19,male,"俺は寂しくおねんねしてようかな
休みだしやることないし笑
まじ地元の人と遊びたいんだけど笑
鈴鹿市知り合いいなさすぎる笑"
19,male,"@maki_cial 全く違うww
違う意味笑"
19,male,@maki_cial ん？なんでもなーい
19,male,"12月に地元帰れる〜☺️
地元が恋しい😝"
19,male,あーぁ😑
19,male,@yyyyyyyy000002 本当雨やだよなぁー寒いで気をつけなよ！
19,male,あー、まじで風邪引いたかも(-ω-)笑
19,male,@maki_cial ありがとう！
19,male,"@maki_cial ありがとう！
んー、朝から風邪気味かなー
少し寒気してえらい笑
明日休みだからゆっくりしてる"
19,male,"終わり無き愛。
終わりなき富。
終わりなき幸福。
良いことがずっと続くことは
素敵に思えるかもしれない。
でも、「永遠」がもたらす
安心感は
人を堕落は絶望を生む。"
19,male,@maki_cial 可愛くないから笑
19,male,"@gregreeeen いえいえ☺️
わかったよぉ〜😉"
19,male,@maki_cial なわけw
19,male,#新しいプロフィール画像 https://t.co/aZMJi4cwFa
19,male,"@maki_cial ほんとね〜朝方超寒い😣
ありがとう〜！頑張るぜ👊"
19,male,@maki_cial 当たり前よー笑
19,male,@michiko_28 ありがとう😊
19,male,"明日休みだぁーーー！
だけど、午前中百五銀行作ってその後健康診断😑
めんどくちゃい(-ω-)笑
でもその後フリーだからいいや〜😉"
19,male,@maki_cial 慣れたよ〜！
19,male,かおり嬉しいことしてくれるじゃん😝
19,male,@T_E0420 ありがとう〜😉
19,male,@maki_cial ありがとう😊
19,male,仕事終わった〜
19,male,簡単に手放せる相手は迷ってる相手じゃない。いらないってこと
19,male,仕事始まるとやっぱり疲れ残る(-ω-)笑
19,male,"@gregreeeen いえいえ(^ ^)
大丈夫だよ〜！"
19,male,"RT @vzm_k: これほんまわかる
モテる男ってつらそう😭 https://t.co/8cFf3tfCz6"
19,male,@yyyyyyyy000002 なんでやねん(-ω-)笑
19,male,@yyyyyyyy000002 なにがあったのさ！！
19,male,@yyyyyyyy000002 仕事は行きたくない笑
19,male,@yyyyyyyy000002 あかんやろ😑
19,male,@yyyyyyyy000002 おいおい本当に大丈夫かよ？
19,male,@yyyyyyyy000002 そりゃ、わからんでもないよ😣
19,male,@yyyyyyyy000002 えー？どうしたの？
19,male,"@yyyyyyyy000002 無理すんなよ！
来週行くのか！"
19,male,@OdDd609s こちらこそ☺️
19,male,@yyyyyyyy000002 うそー？大丈夫か？
19,male,"miwaの曲久しぶりに聞いた〜😝
いい曲ばかり〜(*´ω`*)
やっぱり音楽ないとダメだゎ(-ω-)笑
音楽さえあれば無敵🤣"
19,male,@maki_cial おぅ！ありがとう😊
19,male,"@maki_cial 間違えたwww😂😂😂
おぅ！わかったよ！"
19,male,@r85yftaf3y わからんでもないかもなwww
19,male,"@r85yftaf3y 無理なのかよ(-ω-)笑
なのに鳴き声は好きと笑
ミーンミーンうるさいやん(-ω-)笑"
19,male,@r85yftaf3y セミが好きなのかぃwww
19,male,"@maki_cial うん！ありがとうな！😊
まだ、わからないけど
行くとなったら俺は俺は行くけどな😝"
19,male,"@r85yftaf3y なるほど〜笑
俺は寒いほうかな〜ロマンチックなところもあるしぎゅーって出来るしなw"
19,male,@r85yftaf3y ありゃりゃ笑
19,male,"みんなはどっち派？
#投票よろしくお願いします 
#投票したらRTお願いします 
#RTした人フォロー"
19,male,@maki_cial ありがとう😊
19,male,"@maki_cial そりゃ、久しぶりの仕事やもん😂
本領発揮しなきゃね💪"
19,male,@maki_cial 当たり前よ😉
19,male,"@drykk7 ありがとう〜☺️
叶えてみせる😝
こちらこそありがとう😊"
19,male,"@maki_cial 同じやな〜笑
そだよ〜やっと明日やって〜🙌🙌"
19,male,"理由が理由だし
俺はヨーロッパについていってもいいけどな😝
日本確かに恋しくなるかもしれないし
日本にいたいかもしれないけど
正直どうしてもいかないといけないから
俺はヨーロッパでもどこでも君がいるんだったら俺も行く。

まぁ、もし行く事になったら日本でやりたいことやらなきゃ😂"
19,male,"昨日ほぼオール😑
4時まで起きてて全然寝れなかった😂
眠いけど寝れない笑
あ、明日から介護のお仕事〜😝
やっと自分の本職に戻れる🙌🙌
やっぱり介護じゃなきゃ自分ちゃうゎ😂
仕事してお金ためなきゃ笑
一様まだわかんないけど報告
俺彼女とヨーロッパ行こうかなって思う！わかんないけど！"
19,male,"@yyyyyyyy000002 大阪行ったのか！
んで、体調の方は相変わらずまだ悪い？
無理すんなよ〜！"
19,male,"なんでさ、喧嘩って言うより
俺が付き合うとさ女同士の争い？
って言うかなんかよくわかんないんだけどさ
一般的にそうだと思うんやけどさ
恋人出来ました〜ってなるやん？
そしたらさこいつ恋人出来たからいりませんみたいに去られてもなんか困るんだよね
まぁ、気にしないけど"
19,male,"そうそう。
ドラマ撮影中に祥ちゃん誕生日やったからプレゼントあげたんよ。
『しゃぼんだまセット』『ぷくっ子どうぶつ』箱買い。
買う時ちょっと恥ずかしかったのはここだけの話ね
#10神ACTOR https://t.co/RRrpOsM9s7"
19,male,#発見らくちゃく
19,male,"始まりましたよー！！
#天国からのラブソング"
19,male,@panchan1103 @OKGOLIRA あの人達は神ですね。
19,male,"@panchan1103 @OKGOLIRA やってみたらわかるすごい大変なやつ。

じゃ撮り溜め出来るぐらい撮りましょか。"
19,male,"@panchan1103 @OKGOLIRA 名前の無理くりがすぎるやろ！
それやったらなかしーチャンネルで3人でやろうよ🥵"
19,male,"RT @tengokulove: 今夜の「発見らくちゃく！」では10神アクターのインタビューも‼️

#天国からのラブソング
#発見らくちゃく
#10神アクター https://t.co/4Rr9ZO080p"
19,male,"RT @tengokulove: 本日深夜0時54分からの「発見らくちゃく！」では、「天国からラブソングに潜入SP」をお届け‼️
豪華出演陣のドラマに懸ける想い、撮影現場の㊙️エピソードなど、これを見たらドラマが待ちきれなくなるはず‼️
お楽しみに😊

#天国からのラブソング…"
19,male,そのハッシュタグで全てを語るなや笑 https://t.co/g3htbx2Kg7
19,male,"おっと！！！これは気になるね😇
みんなでみよう☺️
#天国からのラブソング
#発見らくちゃく 
#10神ACTOR https://t.co/tZaWCDN37D"
19,male,"こんな時だからこそ！YouTuberなかしーやる時だな！？
やって欲しい企画など大募集します！
どしどし送ってください🔥
#なかしーチャンネル
#企画募集
#YouTube  #YouTuber #10神ACTOR https://t.co/5T7SPs4Fsn"
19,male,"辛いですがここで下を向くのではなくポジティブに次までに愛を育てましょう。
早くみんなに会いたいです。
早くみんなと騒ぎたいです。
早くみんなと笑いたいです。
みんなで事が早く収まるように全力で予防しましょう！ https://t.co/ztbYbo1D0n"
19,male,"RT @10jinactor: #10神ACTOR「#君に贈るByeBye」MV解禁！
BiSHなどで知られる“#松隈ケンタ”プロデュースの卒業・旅立ちソング。坂田隆一郎の10神ACTORラストソングです。

https://t.co/AQn8cS6UB1"
19,male,"髪染めましたー！
照明によって色が変わります笑
けどまたすぐ染める思います
こちらからは以上です。
#instagood #instalike #instalove #カラー #髪色 #髪色チェンジ #ふくおか #fukuoka… https://t.co/cxd9pT286K"
19,male,"新曲のMV解禁されました🔥
スクショ祭りや‼️
この時期ぴったりの曲になってますので10神ACTOR知らない方も是非聴いて、見て欲しいです！
よろしくお願いします🙏🏻
#10神ACTOR
#松隈ケンタ
#君に贈るByeBye https://t.co/esosgrCdQj"
19,male,"MOTOの才能が暴れてます‼️
止まることなく突き進め！！！ https://t.co/K26uvEC2qA"
19,male,もぉそろそろですー！！ https://t.co/VZn9KQpU1O
19,male,"@kiai0205 そうとは言ってないよ。笑
めっちゃ感動しました🙏🏻"
19,male,"よくぞお分かりで！！！
その通り！大正解🙆🏻‍♂️ https://t.co/nLtOjOhLLd"
19,male,"コーシローくんすげぇ。
#成功の遺伝史"
19,male,"髪染めた俺。
何色でしょう。 https://t.co/vJ4ungbZx1"
19,male,"今日の15時55分から
3月15日放送になるドラマ『天国からのラブソング』〜放送前におさらいSP〜があります！

是非見てください🥳

#天ラブ
#天国からのラブソング https://t.co/EdgxGX01y9"
19,male,"RT @panchan1103: 今日の15時55分から！

3月15日放送になるドラマ『天国からのラブソング』〜放送前におさらいSP〜があります！

これ観てドラマみると、めちゃんこ楽しめるってやつやん。
そしたらもー
観るしかないね！！！

#天ラブ
#天国からのラブソング…"
19,male,"いつもわがまま聞いてくれる@ANUENUEHAiR 様🙏🏻🙏🏻🙏🏻
今回も良い感じに仕上げて頂きました😇
カラーも好みでテンション上がるっ🔥
いつもありがとうございます🙏🏻
#10神ACTOR"
19,male,染めちゃった☺️
19,male,"どんどん近づいてきましたよっ🎶
楽しみですね😚 https://t.co/SboX8fIOS6"
19,male,よし決めた髪染める🦲
19,male,"楽しみにしてくれてたみんな本当にごめんなさい。
凄く僕達メンバーも悔しい思い出いっぱいです。
悔しさをバネに次のライブでめちゃくちゃ暴れましょう。
くれぐれも体調を崩さないように気をつけてください。 https://t.co/M3YQAgl9gU"
19,male,"自分でも結構好きな回なんですよ😂
みんな面白いって言ってくれて嬉しいわぁ😆
もっと沢山の人に見てほしいなー❗️
お昼休みにどうぞ🤗
#なかしーチャンネル
#10神ACTOR https://t.co/OJwqnQmHsO"
19,male,ありがとうございました！ https://t.co/D7VlgR44na
19,male,"#なかしーチャンネル
upしました‼️
前回の続きです！見てください！
なかしーvsおかしー
そしてあの人も登場！？！
絶対見てください！😊
https://t.co/OoNHDvaGtV

#10神ACTOR https://t.co/G54MJfyEFE"
19,male,"ごめんなさい！電波の関係でupできてなかったです😭🙏🏻
今からします！ https://t.co/RyZTg0wCGD"
19,male,"よーし1000回再生いったので21時になったら続編あげます‼️

なかしーvsおかしーの後にはなんとあの方も参戦⁉️
21時までお待ちください🤩

#なかしーチャンネル https://t.co/a5ulTqvLwy"
19,male,"衣装まで😂😂😂
上いかれた😂😂😂 https://t.co/wQtSL4soTb"
19,male,"RT @10jinactor: #君に贈る実況 

ヒゲ面で #MeNfrom9SP の楽曲「D&lt;A&lt;N&lt;C&lt;E」のビートでノリノリの #TAifrom9SP 

なぜ？
答えはこのあとのトークライブで❗️

https://t.co/gGM7fTr4MN

#10神ACTOR…"
19,male,"RT @10jinactor: #君に贈る実況 

盛り上がってます❗️
とにかくメンバーが盛り上がってます❗️元気☺️

#君に贈るByeBye #10神ACTOR #TAifrom9SP https://t.co/t5mmEcx3L1"
19,male,"RT @10jinactor: #君に贈る実況 

「テンカンマイ feat. #松島勇之介 (パネ島)」

#君に贈るByeBye #10神ACTOR #TAifrom9SP https://t.co/fx5DQxldan"
19,male,"RT @10jinactor: #君に贈る実況 

TAiー！の大抽選会‼️
（終始うるさめ）

#君に贈るByeBye #10神ACTOR #TAifrom9SP https://t.co/XCClDp4XoK"
19,male,勇君もきっと東京で踊ってただろうな笑 https://t.co/8VLJVp0z5e
19,male,"RT @10jinactor: 本日の #君に贈るByeBye 特典会は『思いを込めたお祈り大抽選会！』
チェキあててくれええええええ‼️

#君に贈る実況 https://t.co/6I8EULKG9N"
19,male,"RT @OKGOLIRA: そして我々 TAi は
ミュージックプラザ インドウ
にて15時30〜
プチライブ＆トーク会があります🎤🎶

なかしーとMOTO作り出す
タイワールドを体感してください😏

新天町に遊びきてねぇぇぇ‼️🙋🏻‍♂️
#君に贈る実況 https://t.…"
19,male,"ミミミミミミニライブ😂🔥
TAiのライブは楽しいぞ〜🤩
来てねーん🤗 https://t.co/SAIqyh4P9o"
19,male,"悲しいなぁ〜。
天神コアと一緒に10神も新たなステージへ🔥 https://t.co/gEq33dCHHZ"
19,male,"天神コアでのリリースイベントありがとうございました🙏🏻
コアでするLiveは最後。凄く感慨深い物がありました。
そして昔来てくれてた子とか新しい子沢山来てくれてて嬉しかった😊
これからもみんな沢山会いに来てね😉
#10神ACTOR… https://t.co/lifJrnkAcX"
19,male,"返せてない人ごめんなさい❗️
また不意にやるからコメントいっぱいしてね！
明日もリリイベだから寝ます！
おやすみ😴"
19,male,@kismyft2aka917 新潟で南魚沼産のお米を死ぬまでに食べるのが目標です！
19,male,"@YK8_st19 ありがとう😊
これからよろしくね！
君ももぉファミリーや！"
19,male,@LimitedRi あ、大切りって書いてかった。普通におもろないな。ごめん
19,male,"@LimitedRi naka CのC
ごめん今考えた笑"
19,male,@mi10key ありがとう！寝る！
